SAMPLE_ID,Source,Source_path,Question,Answer
AUG_TRAIN74,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,무기체계 전력화 강화에 대한 한국의 투자가 북한의 핵·미사일 위협에 대한 대응능력을 어떻게 향상시키고 있는가?,"북 핵·미사일 위협 대비 압도적 대응능력 구축을 위해 킬체인(F-X 2차, 한국형구축함 등), 다층 미사일 방어(장거리함대공유도탄, 장거리지대공유도무기-Ⅱ 등), 압도적 대량 응징(230㎜급다련장, 특수작전용대형기동헬기 등) 등 무기체계 전력화 강화에 중점 투자한다(6.1조원→6.8조원)."
AUG_TRAIN75,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,정신건강 서비스를 제공하는 지역사회 기반의 지원시스템이 운영되는 목적은 무엇인가?,"정신질환자들이 장기 입원을 하지 않고 지역사회에서 상담, 휴식 등 서비스를 제공받으면서 자연스럽게 지역사회에 정착하고 회복할 수 있도록 추진하기 위해."
AUG_TRAIN76,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,"산사태취약지역과 산사태 발생 우려지역에 대한 예산 증액이 이루어진 목적은 무엇이며, 이러한 예산 증액이 국민의 안전과 재산에 미치는 영향을 분석하는 것이 가능할까요?","산사태취약지역 기초조사 및 산사태 발생 우려지역 실태조사 예산이 62억원에서 110억원으로 확대되었고, 산지사방, 계류보전, 산림유역관리 등 사방사업 투자 예산이 2,210억원에서 2,510억원으로 확대되어 국민의 생명과 재산을 보호하는 데 주력하기 위함이다."
AUG_TRAIN77,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국방 예산에서 외교·통일 분야의 비중이 줄어든 이유는 무엇입니까?,외교·통일 분야가 17.7%로 예산 증감률이 가장 높습니다.
AUG_TRAIN78,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국방 분야의 예산 증가는 '24년 대비 '23년에 어떤 비중을 차지했나요?,국방 분야의 예산은 '23년에 57.0조원에서 '24년에 59.4조원으로 2.4조원 증가하여 4.2% 증가했습니다.
AUG_TRAIN79,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,'24년 R&D 예산은 '23년 예산 대비 얼마나 줄었나요?,R&D 분야의 예산은 '23년에 31.1조원 '24년에 26.5조원으로 4.5조원 감소하여 14.6% 감소했습니다.
AUG_TRAIN80,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,최중증 발달장애인 가족의 삶의 질 향상에 미치는 돌봄 체계의 변화가 어떤 영향을 미쳤나요?,"최중증 발달장애인을 위한 돌봄 체계 구축을 위해 1:1 돌봄 체계가 도입되었고, 기존 돌봄 서비스인 발달장애인 주간활동과 장애인 활동지원이 확대되었으며, 장애인 연금 부가급여도 인상되었습니다."
AUG_TRAIN81,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,"가정폭력 피해자의 자립지원을 위한 정책의 효과를 분석하여, 더 많은 피해자가 자립 지원을 받을 수 있도록 하는 데에 어떤 노력이 필요한가요?","가정폭력 피해자가 보호시설 퇴소시 피해 당사자에게 지원하는 자립지원금을 피해자의 동반아동까지 확대 지원하고, 가정폭력·성폭력·교제폭력 등 다양한 유형의 폭력 피해자를 지원할 수 있는 통합상담소를 확대하며, 성폭력 피해 아동·청소년의 2차 피해를 예방하기 위해 해바라기센터에서의 영상증인신문 지원을 확대하는 등의 정책이 시행되었습니다."
AUG_TRAIN82,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,청년의 진로와 취업에 필요한 다양한 지원을 제공하는 프로그램은 무엇인지 알고 싶습니다.,"고용서비스, 일경험, 취업비용 부담경감 등 현장 체감형 사업이 종합 지원되고 있다. 대학일자리+센터를 통해 전문계고·대학재학생 맞춤형 고용서비스가 대폭 확대되며, 청년일경험지원 및 일자리도약장려금도 확대 지원된다."
AUG_TRAIN83,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,고역량 청년의 미래를 위한 국가의 지원 전략은 무엇인가?,"고역량 청년을 위해 첨단산업·해외 등 유망분야 양질의 취업을 촉진하기 위한 지원이 강화되고 있다. 산학연협력고도화지원사업과 첨단분야직업훈련이 대폭 확대되고 있으며, 해외 취업을 통한 글로벌 인재 양성을 위한 한미첨단분야 청년교류지원과 K-Move스쿨도 확대되고 있다."
AUG_TRAIN84,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,정부가 콘텐츠 산업에 투자하기 위한 자금 조성 방식에 어떤 변화가 있는가?,"전략펀드와 영상전문투자조합 출자, 케이(K)-콘텐츠 펀드 등을 조성하고 있다."
AUG_TRAIN85,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2024년 국내 콘텐츠 산업에 어떠한 양의 자금이 투입될 계획인가?,2024년에 국내 콘텐츠 시장에 1조 7천 4백억원 규모의 정책금융이 공급될 예정이다.
AUG_TRAIN86,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국가대표 선수들의 경기력 향상을 위해 어떤 유형의 지원이 가장 효과적으로 결과를 내고 있는지 비교 분석해 보았을 때 어떤 결론을 도출할 수 있는가?,"국가대표 선수 훈련식비 증액, 국가대표 지도자 수당 인상, 진천선수촌 수영장 경영풀 환경 개선 등의 사업이 편성되었다."
AUG_TRAIN87,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국가 전략 기술 개발을 위한 정부의 투자 방향은 어떤 변화가 있을지 예상할 수 있나요?,"기초원천 기술, 차세대기술 역량을 키우는데 집중 활용될 계획이며, 국가전략기술에 대한 정부 R&D 투자를 확대하고, 바이오·우주 등 첨단분야 중심으로 대규모 전략프로젝트를 추진하고, 글로벌 R&D도 대폭 확대할 예정이다."
AUG_TRAIN88,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2024년 R&D 분야 재정투자에서 교육부문에 대한 지원이 가장 크게 감소하는 이유는 무엇인가?,교육 분야가 -53.8%로 가장 큰 감소율을 보이고 있다.
AUG_TRAIN89,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,새로운 네트워크 인프라 환경을 구축하기 위해 기존 기술의 혁신 방식을 통해 투자가 어떻게 확대되고 있는가?,"세계 최고 수준의 네트워크 인프라 환경을 구축하기 위해 양자기술 등 차세대 통신·컴퓨팅 핵심기술 개발을 안정적으로 지원하고, 투자가 확대되고 있다."
AUG_TRAIN90,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국민 경제를 지지하기 위해 정부가 시행한 정책의 일환으로 소상공인들의 재정 부담을 줄이기 위한 혜택이 무엇인지 파악해 보세요.,이자를 최대 1.5%p 감면하고 고리 대출을 저리 정책자금으로 대환하는 프로그램이 신설되었다.
AUG_TRAIN91,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2024년 해외 스타트업을 위한 정부 지원 프로그램의 주요 목적은 무엇인가?,해외 인재 유입을 위해 해외 우수 스타트업을 발굴하여 지원하는 K-스카우터 제도가 신설되었다.
AUG_TRAIN92,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2024년 혁신형소형모듈원자로기술개발 부문의 예산 증액이 전년대비 가장 큰 비율을 나타낸 이유는 무엇인가?,"2024년에 혁신형소형모듈원자로기술개발 부문의 예산은 333억원이며, 전년 대비 753.8% 증가하였다."
AUG_TRAIN93,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,교통약자들의 이동편의 증진을 위한 혁신적인 사업을 어떻게 개발하고 투자할 것인가?,교통약자의 이동편의를 증진하기 위해 '특별교통수단 도입 및 운영비 지원'을 확대하고 '저상버스 도입'을 지속적으로 지원할 것이다.
AUG_TRAIN94,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,홍수피해 예방을 위한 기술 개발에 어떤 비중을 두고 있나요?,"인공지능(AI) 홍수예보, 댐-하천 디지털 트윈기술에 우선 투자하고 있습니다."
AUG_TRAIN95,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,식량안보를 유지하기 위한 정부의 주요 지원 정책은 무엇인지 설명해 주세요.,"농축산물 할인지원, 무기질비료 가격보조, 유가연동보조금, 사료구매자금 지원 등이 시행되고 있다."
AUG_TRAIN96,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2024년 농업·농촌 분야 예산 증감률은 2023년 기준 예산과 비교하여 얼마나 다른가?,"2024년에 농업·농촌 분야의 예산은 185,578억원으로 2023년 대비 4.6% 증가한다."
AUG_TRAIN97,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,임업인의 소득안정과 공익적 기능 강화를 위한 정부 정책이 어떠한 형태로 지원되고 있는지 설명해 주세요.,"임업인의 소득안정과 공익적 기능을 강화하기 위해 임업직불금, 산림사업종합자금, 교육사업 등이 실시되고 있다."
AUG_TRAIN98,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2023년 대비 2024년 하수관로정비 사업 예산 증액 비율은 얼마나 높았는가?,"하수관로정비 사업 예산은 2023년 9,531억원에서 2024년 1조 2,816억원으로 증가하여 34.5% 증가하였다."
AUG_TRAIN99,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국방부가 장병의 복무 환경을 크게 개선하기 위한 전략에 어떤 변화가 있었는가?,"병 봉급, 사회진출지원금을 국정과제 스케줄에 따라 인상하고, 지역상생장병특식을 확대하며, 단기복무장려금·수당 인상, 주택수당 지급대상 확대, 당직근무비 인상 등을 통해 초급간부의 지원율을 제고하고 있다."
AUG_TRAIN100,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2024년 인도적 지원(ODA) 확대에 기여하는 요인은 무엇인지 밝혀낼 수 있는가?,"글로벌 중추국가로서 책임있는 역할을 수행하고, 우리 기업과 청년의 해외 진출, 전략지역 지원 등 핵심 국익과 연계를 위하여."
AUG_TRAIN101,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,마약 범죄를 근절하기 위한 정부의 방안이 어떤 부분에서 가장 효과적이고 효율적인지 분석하는 연구가 활발히 진행되고 있는가?,"대국민 예방교육, 수사·감시 장비 도입, 중독재활센터 확충 등 예방→수사→재활 전주기를 체계적으로 지원하고 있다."
AUG_TRAIN102,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국민의 안전을 위한 국가의 노력은 무엇인지 설명해 주세요.,아동·여성 등 범죄피해약자에 대한 지원을 강화하기 위해 원스톱솔루션 센터 설치 및 피해자 국선 전담변호사를 10명 증원하는 등의 조치가 이루어지고 있다.
AUG_TRAIN103,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국회 의사 결정을 뒷받침하는 의정활동과 입법활동의 효과성을 높이기 위해 어떤 새로운 전략들이 도입되고 있는가?,"국회 정책세미나·토론회·간담회 실시간 생중계 시스템 구축, SNS 영상 제작 지원 및 의정활동 안내 문자메시지 발송 등을 통해 국회 입법활동 및 의정활동을 지원하고 있다."
AUG_TRAIN104,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2024년 지방교부세 총액은 2023년보다 얼마나 많은 비율로 감소했는가?,"지방교부세가 2023년 대비 2024년에 11.3% 감소하여 752,883억원에서 667,593억원으로 감소했다."
AUG_TRAIN105,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,정부가 코로나바이러스로 인한 경제난을 극복하기 위해 마련한 지원금을 받을 수 있는 자금입니다.,코로나 피해 자영업자·소상공인의 채무상환 부담을 완화하기 위한 기금
AUG_TRAIN106,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2023년도 국방 예산 중 가장 많은 비중을 차지하는 세부 항목은 군인 인력 운영에 어떤 비중을 차지하고 있나요?,국방 분야의 예산 중 가장 큰 금액이 할당된 세부 항목은 '병력운영 (Military Personnel Management)' 입니다.
AUG_TRAIN107,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,2023년도 사회복지 분야 예산에서 가장 저비용으로 운영되는 서비스는 무엇일까요?,사회복지 분야의 예산 중 가장 작은 금액이 할당된 세부 항목은 '노동 (Labor)' 입니다.
AUG_TRAIN108,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,국가첨단산업 육성을 위한 특화단지 개발에 필요한 자금 조달 방안은 무엇일까?,"국가첨단전략산업 특화단지에 대한 저리융자, 기반시설 구축, 현장 맞춤형 실무교육 등을 종합적으로 지원할 계획이다."
AUG_TRAIN109,2024 나라살림 예산개요,./train_source/2024 나라살림 예산개요.pdf,가족돌봄청년의 삶을 지원하는 정부의 새로운 정책은 무엇인지 설명해 주세요.,자기돌봄비(연200만원)와 돌봄코디네이터를 통한 밀착 사례관리 및 자조모임 등을 신규로 지원한다.
